"24","418"
"26","418"
"27","418"
"5","419"
"6","419"
"14","419"
"15","419"
"16","419"
"18","419"
"23","419"
"24","419"
"26","419"
"27","419"
"5","420"
"6","420"
"14","420"
"15","420"
"16","420"
"18","420"
"23","420"
"24","420"
"26","420"
"27","420"
"5","421"
"6","421"
"14","421"
"15","421"
"16","421"
"18","421"
"23","421"
"24","421"
"26","421"
"27","421"
"4","422"
"6","422"
"14","422"
"15","422"
"18","422"
"23","422"
"24","422"
"25","422"
"26","422"
"27","422"
"4","423"
"6","423"
"14","423"
"15","423"
"18","423"
"23","423"
"24","423"
"25","423"
"26","423"
"28","423"
"4","424"
"6","424"
"14","424"
"15","424"
"18","424"
"23","424"
"24","424"
"25","424"
"26","424"
"27","424"
"4","425"
"6","425"
"14","425"
"15","425"
"18","425"
"23","425"
"24","425"
"25","425"
"26","425"
"27","425"
"4","426"
"6","426"
"14","426"
"15","426"
"18","426"
"23","426"
"24","426"
"25","426"
"26","426"
"27","426"
"4","427"
"7","427"
"14","427"
"15","427"
"18","427"
"23","427"
"24","427"
"26","427"
"27","427"
"28","427"
"4","428"
"7","428"
"14","428"
"15","428"
"18","428"
"23","428"
"24","428"
"26","428"
"27","428"
"28","428"
"5","429"
"6","429"
"14","429"
"15","429"
"18","429"
"19","429"
"23","429"
"24","429"
"25","429"
"26","429"
"27","429"
"28","429"
"5","430"
"6","430"
"14","430"
"15","430"
"18","430"
"19","430"
"23","430"
"24","430"
"25","430"
"26","430"
"27","430"
"28","430"
"6","431"
"14","431"
"15","431"
"18","431"
"19","431"
"23","431"
"24","431"
"26","431"
"27","431"
"28","431"
"6","432"
"14","432"
"15","432"
"18","432"
"19","432"
"23","432"
"24","432"
"26","432"
"27","432"
"28","432"
"6","433"
"7","433"
"14","433"
"18","433"
"19","433"
"23","433"
"24","433"
"26","433"
"27","433"
"28","433"
"6","434"
"14","434"
"15","434"
"18","434"
"19","434"
"23","434"
"24","434"
"26","434"
"27","434"
"28","434"
"6","435"
"14","435"
"15","435"
"18","435"
"19","435"
"23","435"
"24","435"
"26","435"
"27","435"
"28","435"
"3","436"
"7","436"
"8","436"
"14","436"
"15","436"
"18","436"
"23","436"
"24","436"
"26","436"
"27","436"
"3","437"
"7","437"
"8","437"
"14","437"
"15","437"
"18","437"
"23","437"
"24","437"
"26","437"
"27","437"
"3","438"
"7","438"
"8","438"
"14","438"
"15","438"
"18","438"
"23","438"
"24","438"
"26","438"
"27","438"
"3","439"
"7","439"
"8","439"
"14","439"
"15","439"
"18","439"
"23","439"
"24","439"
"26","439"
"27","439"
"3","440"
"5","440"
"8","440"
"14","440"
"15","440"
"18","440"
"23","440"
"24","440"
"26","440"
"28","440"
"3","441"
"5","441"
"8","441"
"14","441"
"15","441"
"18","441"
"23","441"
"24","441"
"26","441"
"28","441"
"3","442"
"5","442"
"7","442"
"14","442"
"18","442"
"23","442"
"24","442"
"26","442"
"27","442"
"28","442"
"3","443"
"5","443"
"7","443"
"14","443"
"15","443"
"18","443"
"23","443"
"24","443"
"26","443"
"27","443"
"5","444"
"6","444"
"8","444"
"14","444"
"15","444"
"18","444"
"23","444"
"24","444"
"26","444"
"27","444"
"5","445"
"6","445"
"8","445"
"14","445"
"15","445"
"18","445"
"23","445"
"24","445"
"26","445"
"27","445"
"5","446"
"6","446"
"8","446"
"14","446"
"18","446"
"23","446"
"24","446"
"25","446"
"26","446"
"28","446"
"5","447"
"6","447"
"8","447"
"14","447"
"18","447"
"23","447"
"24","447"
"25","447"
"26","447"
"28","447"
"5","448"
"6","448"
"8","448"
"14","448"
"18","448"
"23","448"
"24","448"
"25","448"
"26","448"
"28","448"
"5","449"
"6","449"
"8","449"
"14","449"
"18","449"
"23","449"
"24","449"
"25","449"
"26","449"
"28","449"
"5","450"
"6","450"
"8","450"
"14","450"
"18","450"
"23","450"
"24","450"
"25","450"
"26","450"
"28","450"
"5","451"
"6","451"
"8","451"
"14","451"
"18","451"
"23","451"
"24","451"
"25","451"
"26","451"
"28","451"
"4","452"
"5","452"
"7","452"
"12","452"
"14","452"
"15","452"
"17","452"
"18","452"
"21","452"
"23","452"
"24","452"
"26","452"
"4","453"
"5","453"
"7","453"
"12","453"
"14","453"
"16","453"
"17","453"
"18","453"
"21","453"
"23","453"
"24","453"
"26","453"
"5","454"
"6","454"
"7","454"
"14","454"
"15","454"
"18","454"
"23","454"
"24","454"
"25","454"
"26","454"
"27","454"
"28","454"
"5","455"
"6","455"
"7","455"
"14","455"
"15","455"
"18","455"
"23","455"
"24","455"
"25","455"
"26","455"
"27","455"
"28","455"
"5","456"
"6","456"
"7","456"
"14","456"
"15","456"
"18","456"
"23","456"
"24","456"
"25","456"
"26","456"
"27","456"
"28","456"
"5","457"
"6","457"
"7","457"
"14","457"
"15","457"
"18","457"
"23","457"
"24","457"
"25","457"
"26","457"
"27","457"
"28","457"
"5","458"
"6","458"
"7","458"
"14","458"
"15","458"
"18","458"
"23","458"
"24","458"
"25","458"
"26","458"
"27","458"
"28","458"
"5","459"
"6","459"
"7","459"
"14","459"
"15","459"
"18","459"
"23","459"
"24","459"
"25","459"
"26","459"
"27","459"
"28","459"
"5","460"
"6","460"
"7","460"
"14","460"
"15","460"
"18","460"
"23","460"
"24","460"
"25","460"
"26","460"
"27","460"
"28","460"
"5","461"
"6","461"
"7","461"
"14","461"
"15","461"
"18","461"
"23","461"
"24","461"
"25","461"
"26","461"
"27","461"
"28","461"
"5","462"
"6","462"
"7","462"
"14","462"
"15","462"
"18","462"
"23","462"
"24","462"
"25","462"
"26","462"
"27","462"
"28","462"
"5","463"
"6","463"
"7","463"
"14","463"
"15","463"
"18","463"
"23","463"
"24","463"
"25","463"
"26","463"
"27","463"
"28","463"
"5","464"
"6","464"
"7","464"
"14","464"
"15","464"
"18","464"
"23","464"
"24","464"
"25","464"
"26","464"
"27","464"
"28","464"
"5","465"
"6","465"
"7","465"
"14","465"
"15","465"
"18","465"
"23","465"
"24","465"
"25","465"
"26","465"
"27","465"
"28","465"
"3","466"
"4","466"
"7","466"
"14","466"
"3","467"
"4","467"
"7","467"
"14","467"
"3","468"
"4","468"
"7","468"
"14","468"
"3","469"
"4","469"
"7","469"
"14","469"
"3","470"
"4","470"
"7","470"
"14","470"
"3","471"
"4","471"
"7","471"
"14","471"
"3","472"
"4","472"
"7","472"
"14","472"
"3","473"
"4","473"
"7","473"
"14","473"
"3","474"
"4","474"
"7","474"
"14","474"
"3","475"
"4","475"
"7","475"
"14","475"
"3","476"
"4","476"
"7","476"
"14","476"
"3","477"
"4","477"
"7","477"
"14","477"
"3","478"
"4","478"
"7","478"
"14","478"
"3","479"
"4","479"
"7","479"
"14","479"
"3","480"
"4","480"
"7","480"
"14","480"
"18","480"
"23","480"
"24","480"
"26","480"
"3","481"
"4","481"
"7","481"
"14","481"
"18","481"
"23","481"
"24","481"
"26","481"
"3","482"
"4","482"
"7","482"
"14","482"
"18","482"
"23","482"
"24","482"
"26","482"
"3","483"
"4","483"
"7","483"
"14","483"
"18","483"
"23","483"
"24","483"
"26","483"
"3","484"
"4","484"
"7","484"
"14","484"
"18","484"
"23","484"
"24","484"
"26","484"
"3","485"
"4","485"
"7","485"
"14","485"
"18","485"
"23","485"
"24","485"
"26","485"
"5","486"
"6","486"
"7","486"
"14","486"
"15","486"
"18","486"
"23","486"
"24","486"
"25","486"
"26","486"
"27","486"
"28","486"
"5","487"
"6","487"
"7","487"
"14","487"
"15","487"
"18","487"
"23","487"
"24","487"
"25","487"
"26","487"
"27","487"
"28","487"
"5","488"
"6","488"
"7","488"
"14","488"
"15","488"
"18","488"
"23","488"
"24","488"
"25","488"
"26","488"
"27","488"
"28","488"
"5","489"
"6","489"
"7","489"
"14","489"
"15","489"
"18","489"
"23","489"
"24","489"
"25","489"
"26","489"
"27","489"
"28","489"
"5","490"
"6","490"
"7","490"
"14","490"
"15","490"
"18","490"
"23","490"
"24","490"
"25","490"
"26","490"
"27","490"
"28","490"
"5","491"
"6","491"
"7","491"
"14","491"
"15","491"
"18","491"
"23","491"
"24","491"
"25","491"
"26","491"
"27","491"
"28","491"
"5","492"
"6","492"
"7","492"
"14","492"
"15","492"
"18","492"
"23","492"
"24","492"
"25","492"
"26","492"
"27","492"
"28","492"
"5","493"
"6","493"
"7","493"
"14","493"
"15","493"
"18","493"
"23","493"
"24","493"
"25","493"
"26","493"
"27","493"
"28","493"
"5","494"
"6","494"
"7","494"
"14","494"
"15","494"
"18","494"
"23","494"
"24","494"
"25","494"
"26","494"
"27","494"
"28","494"
"5","495"
"6","495"
"7","495"
"14","495"
"15","495"
"18","495"
"23","495"
"24","495"
"25","495"
"26","495"
"27","495"
"28","495"
"5","496"
"6","496"
"7","496"
"14","496"
"15","496"
"18","496"
"23","496"
"24","496"
"25","496"
"26","496"
"27","496"
"28","496"
"3","497"
"4","497"
"7","497"
"14","497"
"15","497"
"16","497"
"3","498"
"4","498"
"7","498"
"14","498"
"15","498"
"16","498"
"3","499"
"4","499"
"7","499"
"14","499"
"15","499"
"16","499"
"3","500"
"4","500"
"7","500"
"14","500"
"15","500"
"16","500"
"3","501"
"4","501"
"7","501"
"14","501"
"15","501"
"16","501"
"3","502"
"4","502"
"7","502"
"14","502"
"15","502"
"16","502"
"3","503"
"4","503"
"7","503"
"14","503"
"15","503"
"16","503"
"3","504"
"4","504"
"7","504"
"14","504"
"15","504"
"16","504"
"3","505"
"4","505"
"7","505"
"14","505"
"15","505"
"16","505"
"3","506"
"4","506"
"7","506"
"14","506"
"15","506"
"16","506"
"3","511"
"5","511"
"6","511"
"7","511"
"14","511"
"16","511"
"18","511"
"23","511"
"24","511"
"26","511"
"3","512"
"5","512"
"6","512"
"7","512"
"14","512"
"16","512"
"18","512"
"23","512"
"24","512"
"26","512"
"3","513"
"5","513"
"6","513"
"7","513"
"14","513"
"16","513"
"18","513"
"23","513"
"24","513"
"26","513"
"3","514"
"5","514"
"6","514"
"7","514"
"14","514"
"16","514"
"18","514"
"23","514"
"24","514"
"26","514"
"3","515"
"5","515"
"6","515"
"7","515"
"14","515"
"16","515"
"18","515"
"23","515"
"24","515"
"26","515"
"5","516"
"6","516"
"8","516"
"14","516"
"18","516"
"19","516"
"23","516"
"24","516"
"26","516"
"28","516"
"5","517"
"6","517"
"8","517"
"14","517"
"18","517"
"19","517"
"23","517"
"24","517"
"26","517"
"28","517"
